0:28,23,81.9,27.5,28.6,27.4,6.532663316582915,-2,95
1:31,21.6,84.1,26.8,28.3,27.4,6.532663316582915,-2,95
2:35,21.4,81.4,26.3,28,27.3,6.532663316582915,-2,95
3:39,21,82.4,25.6,27.8,27.2,6.532663316582915,-2,95
4:42,18.9,91,25.1,27.4,27.1,6.532663316582915,-2,95
5:45,17.3,96.1,24.4,27.2,27,6.984924623115567,627.7,95
6:47,18.1,92.9,23.9,26.9,26.9,7.035175879396985,52116.9,95
7:50,24.9,67,24.4,26.6,26.8,7.28643216080402,3.7,95
8:53,33.8,39.8,28.8,26.4,26.6,8.190954773869324,346033.9,95
9:56,43,28.9,33.8,26.7,26.5,8.994974874371849,346033.9,95
